,Country,Year,Grain,Direction
2293,Sub-Saharan Africa,2010,other barley,import
2294,Sub-Saharan Africa,2011,other barley,import
2295,Sub-Saharan Africa,2012,other barley,import
2296,Sub-Saharan Africa,2013,other barley,import
2297,Sub-Saharan Africa,2014,other barley,import
2298,Sub-Saharan Africa,2015,other barley,import
2305,Uruguay,1990,other barley,import
2306,Uruguay,1991,other barley,import
2307,Uruguay,1992,other barley,import
2308,Uruguay,1993,other barley,import
2309,Uruguay,1994,other barley,import
2310,Uruguay,1995,other barley,import
2311,Uruguay,1996,other barley,import
2312,Uruguay,1997,other barley,import
2313,Uruguay,1998,other barley,import
2314,Uruguay,1999,other barley,import
2315,Uruguay,1900,other barley,import
2316,Uruguay,2001,other barley,import
2317,Uruguay,2002,other barley,import
2318,Uruguay,2003,other barley,import
2319,Uruguay,2004,other barley,import
2320,Uruguay,2005,other barley,import
2321,Uruguay,2006,other barley,import
2322,Uruguay,2007,other barley,import
2323,Uruguay,2008,other barley,import
2324,Uruguay,2009,other barley,import
2325,Uruguay,2010,other barley,import
2326,Uruguay,2011,other barley,import
2327,Uruguay,2012,other barley,import
2328,Uruguay,2013,other barley,import
2329,Uruguay,2014,other barley,import
2330,Uruguay,2015,other barley,import
2337,India,1990,other barley,import
2338,India,1991,other barley,import
2339,India,1992,other barley,import
2340,India,1993,other barley,import
2341,India,1994,other barley,import
2342,India,1995,other barley,import
2343,India,1996,other barley,import
2344,India,1997,other barley,import
2345,India,1998,other barley,import
2346,India,1999,other barley,import
2347,India,1900,other barley,import
2348,India,2001,other barley,import
2349,India,2002,other barley,import
2350,India,2003,other barley,import
2351,India,2004,other barley,import
2352,India,2005,other barley,import
2353,India,2006,other barley,import
2354,India,2007,other barley,import
2355,India,2008,other barley,import
2356,India,2009,other barley,import
2357,India,2010,other barley,import
2358,India,2011,other barley,import
2359,India,2012,other barley,import
2360,India,2013,other barley,import
2361,India,2014,other barley,import
2362,India,2015,other barley,import
2369,South Korea,1990,other barley,import
2370,South Korea,1991,other barley,import
2371,South Korea,1992,other barley,import
2372,South Korea,1993,other barley,import
2373,South Korea,1994,other barley,import
2374,South Korea,1995,other barley,import
2375,South Korea,1996,other barley,import
2376,South Korea,1997,other barley,import
2377,South Korea,1998,other barley,import
2378,South Korea,1999,other barley,import
2379,South Korea,1900,other barley,import
2380,South Korea,2001,other barley,import
2381,South Korea,2002,other barley,import
2382,South Korea,2003,other barley,import
2383,South Korea,2004,other barley,import
2384,South Korea,2005,other barley,import
2385,South Korea,2006,other barley,import
2386,South Korea,2007,other barley,import
2387,South Korea,2008,other barley,import
2388,South Korea,2009,other barley,import
2389,South Korea,2010,other barley,import
2390,South Korea,2011,other barley,import
2391,South Korea,2012,other barley,import
2392,South Korea,2013,other barley,import
2393,South Korea,2014,other barley,import
2394,South Korea,2015,other barley,import
2401,Bolivia,1990,other barley,import
2402,Bolivia,1991,other barley,import
2403,Bolivia,1992,other barley,import
2404,Bolivia,1993,other barley,import
2405,Bolivia,1994,other barley,import
2406,Bolivia,1995,other barley,import
2407,Bolivia,1996,other barley,import
2408,Bolivia,1997,other barley,import
2409,Bolivia,1998,other barley,import
2410,Bolivia,1999,other barley,import
2411,Bolivia,1900,other barley,import
2412,Bolivia,2001,other barley,import
2413,Bolivia,2002,other barley,import
2414,Bolivia,2003,other barley,import
2415,Bolivia,2004,other barley,import
2416,Bolivia,2005,other barley,import
2417,Bolivia,2006,other barley,import
2418,Bolivia,2007,other barley,import
2419,Bolivia,2008,other barley,import
2420,Bolivia,2009,other barley,import
2421,Bolivia,2010,other barley,import
2422,Bolivia,2011,other barley,import
2423,Bolivia,2012,other barley,import
2424,Bolivia,2013,other barley,import
2425,Bolivia,2014,other barley,import
2426,Bolivia,2015,other barley,import
2433,Brazil,1990,other barley,import
2434,Brazil,1991,other barley,import
2435,Brazil,1992,other barley,import
2436,Brazil,1993,other barley,import
2437,Brazil,1994,other barley,import
2438,Brazil,1995,other barley,import
2439,Brazil,1996,other barley,import
2440,Brazil,1997,other barley,import
2441,Brazil,1998,other barley,import
2442,Brazil,1999,other barley,import
2443,Brazil,1900,other barley,import
2444,Brazil,2001,other barley,import
2445,Brazil,2002,other barley,import
2446,Brazil,2003,other barley,import
2447,Brazil,2004,other barley,import
2448,Brazil,2005,other barley,import
2449,Brazil,2006,other barley,import
2450,Brazil,2007,other barley,import
2451,Brazil,2008,other barley,import
2452,Brazil,2009,other barley,import
2453,Brazil,2010,other barley,import
2454,Brazil,2011,other barley,import
2455,Brazil,2012,other barley,import
2456,Brazil,2013,other barley,import
2457,Brazil,2014,other barley,import
2458,Brazil,2015,other barley,import
2465,Colombia,1990,other barley,import
2466,Colombia,1991,other barley,import
2467,Colombia,1992,other barley,import
2468,Colombia,1993,other barley,import
2469,Colombia,1994,other barley,import
2470,Colombia,1995,other barley,import
2471,Colombia,1996,other barley,import
2472,Colombia,1997,other barley,import
2473,Colombia,1998,other barley,import
2474,Colombia,1999,other barley,import
2475,Colombia,1900,other barley,import
2476,Colombia,2001,other barley,import
2477,Colombia,2002,other barley,import
2478,Colombia,2003,other barley,import
2479,Colombia,2004,other barley,import
2480,Colombia,2005,other barley,import
2481,Colombia,2006,other barley,import
2482,Colombia,2007,other barley,import
2483,Colombia,2008,other barley,import
2484,Colombia,2009,other barley,import
2485,Colombia,2010,other barley,import
2486,Colombia,2011,other barley,import
2487,Colombia,2012,other barley,import
2488,Colombia,2013,other barley,import
2489,Colombia,2014,other barley,import
2490,Colombia,2015,other barley,import
2497,Dominican Republic,1990,other barley,import
2498,Dominican Republic,1991,other barley,import
2499,Dominican Republic,1992,other barley,import
2500,Dominican Republic,1993,other barley,import
2501,Dominican Republic,1994,other barley,import
2502,Dominican Republic,1995,other barley,import
2503,Dominican Republic,1996,other barley,import
2504,Dominican Republic,1997,other barley,import
2505,Dominican Republic,1998,other barley,import
2506,Dominican Republic,1999,other barley,import
2507,Dominican Republic,1900,other barley,import
2508,Dominican Republic,2001,other barley,import
2509,Dominican Republic,2002,other barley,import
2510,Dominican Republic,2003,other barley,import
2511,Dominican Republic,2004,other barley,import
2512,Dominican Republic,2005,other barley,import
2513,Dominican Republic,2006,other barley,import
2514,Dominican Republic,2007,other barley,import
2515,Dominican Republic,2008,other barley,import
2516,Dominican Republic,2009,other barley,import
2517,Dominican Republic,2010,other barley,import
2518,Dominican Republic,2011,other barley,import
2519,Dominican Republic,2012,other barley,import
2520,Dominican Republic,2013,other barley,import
2521,Dominican Republic,2014,other barley,import
2522,Dominican Republic,2015,other barley,import
2529,Haiti,1990,other barley,import
2530,Haiti,1991,other barley,import
2531,Haiti,1992,other barley,import
2532,Haiti,1993,other barley,import
2533,Haiti,1994,other barley,import
2534,Haiti,1995,other barley,import
2535,Haiti,1996,other barley,import
2536,Haiti,1997,other barley,import
2537,Haiti,1998,other barley,import
2538,Haiti,1999,other barley,import
2539,Haiti,1900,other barley,import
2540,Haiti,2001,other barley,import
2541,Haiti,2002,other barley,import
2542,Haiti,2003,other barley,import
2543,Haiti,2004,other barley,import
2544,Haiti,2005,other barley,import
2545,Haiti,2006,other barley,import
2546,Haiti,2007,other barley,import
2547,Haiti,2008,other barley,import
2548,Haiti,2009,other barley,import
2549,Haiti,2010,other barley,import
2550,Haiti,2011,other barley,import
2551,Haiti,2012,other barley,import
2552,Haiti,2013,other barley,import
2553,Haiti,2014,other barley,import
2554,Haiti,2015,other barley,import
2561,Peru,1990,other barley,import
2562,Peru,1991,other barley,import
2563,Peru,1992,other barley,import
2564,Peru,1993,other barley,import
2565,Peru,1994,other barley,import
2566,Peru,1995,other barley,import
2567,Peru,1996,other barley,import
2568,Peru,1997,other barley,import
2569,Peru,1998,other barley,import
2570,Peru,1999,other barley,import
2571,Peru,1900,other barley,import
2572,Peru,2001,other barley,import
2573,Peru,2002,other barley,import
2574,Peru,2003,other barley,import
2575,Peru,2004,other barley,import
2576,Peru,2005,other barley,import
2577,Peru,2006,other barley,import
2578,Peru,2007,other barley,import
2579,Peru,2008,other barley,import
2580,Peru,2009,other barley,import
2581,Peru,2010,other barley,import
2582,Peru,2011,other barley,import
2583,Peru,2012,other barley,import
2584,Peru,2013,other barley,import
2585,Peru,2014,other barley,import
2586,Peru,2015,other barley,import
2593,Turkey,1990,other barley,import
2594,Turkey,1991,other barley,import
2595,Turkey,1992,other barley,import
2596,Turkey,1993,other barley,import
2597,Turkey,1994,other barley,import
2598,Turkey,1995,other barley,import
2599,Turkey,1996,other barley,import
2600,Turkey,1997,other barley,import
2601,Turkey,1998,other barley,import
2602,Turkey,1999,other barley,import
2603,Turkey,1900,other barley,import
2604,Turkey,2001,other barley,import
2605,Turkey,2002,other barley,import
2606,Turkey,2003,other barley,import
2607,Turkey,2004,other barley,import
2608,Turkey,2005,other barley,import
2609,Turkey,2006,other barley,import
2610,Turkey,2007,other barley,import
2611,Turkey,2008,other barley,import
2612,Turkey,2009,other barley,import
2613,Turkey,2010,other barley,import
2614,Turkey,2011,other barley,import
2615,Turkey,2012,other barley,import
2616,Turkey,2013,other barley,import
2617,Turkey,2014,other barley,import
2618,Turkey,2015,other barley,import
2625,Argentina,1990,sorghum,import
2626,Argentina,1991,sorghum,import
2627,Argentina,1992,sorghum,import
2628,Argentina,1993,sorghum,import
2629,Argentina,1994,sorghum,import
2630,Argentina,1995,sorghum,import
2631,Argentina,1996,sorghum,import
2632,Argentina,1997,sorghum,import
2633,Argentina,1998,sorghum,import
2634,Argentina,1999,sorghum,import
2635,Argentina,1900,sorghum,import
2636,Argentina,2001,sorghum,import
2637,Argentina,2002,sorghum,import
2638,Argentina,2003,sorghum,import
2639,Argentina,2004,sorghum,import
2640,Argentina,2005,sorghum,import
2641,Argentina,2006,sorghum,import
2642,Argentina,2007,sorghum,import
2643,Argentina,2008,sorghum,import
2644,Argentina,2009,sorghum,import
2645,Argentina,2010,sorghum,import
2646,Argentina,2011,sorghum,import
2647,Argentina,2012,sorghum,import
2648,Argentina,2013,sorghum,import
2649,Argentina,2014,sorghum,import
2650,Argentina,2015,sorghum,import
2657,Mexico,1990,sorghum,import
2658,Mexico,1991,sorghum,import
2659,Mexico,1992,sorghum,import
2660,Mexico,1993,sorghum,import
2661,Mexico,1994,sorghum,import
2662,Mexico,1995,sorghum,import
2663,Mexico,1996,sorghum,import
2664,Mexico,1997,sorghum,import
2665,Mexico,1998,sorghum,import
2666,Mexico,1999,sorghum,import
2667,Mexico,1900,sorghum,import
2668,Mexico,2001,sorghum,import
2669,Mexico,2002,sorghum,import
2670,Mexico,2003,sorghum,import
2671,Mexico,2004,sorghum,import
2672,Mexico,2005,sorghum,import
2673,Mexico,2006,sorghum,import
2674,Mexico,2007,sorghum,import
2675,Mexico,2008,sorghum,import
2676,Mexico,2009,sorghum,import
2677,Mexico,2010,sorghum,import
2678,Mexico,2011,sorghum,import
2679,Mexico,2012,sorghum,import
2680,Mexico,2013,sorghum,import
2681,Mexico,2014,sorghum,import
2682,Mexico,2015,sorghum,import
2689,European Union,1990,sorghum,import
2690,European Union,1991,sorghum,import
2691,European Union,1992,sorghum,import
2692,European Union,1993,sorghum,import
2693,European Union,1994,sorghum,import
2694,European Union,1995,sorghum,import
2695,European Union,1996,sorghum,import
2696,European Union,1997,sorghum,import
2697,European Union,1998,sorghum,import
2698,European Union,1999,sorghum,import
2699,European Union,1900,sorghum,import
2700,European Union,2001,sorghum,import
2701,European Union,2002,sorghum,import
2702,European Union,2003,sorghum,import
2703,European Union,2004,sorghum,import
2704,European Union,2005,sorghum,import
2705,European Union,2006,sorghum,import
2706,European Union,2007,sorghum,import
2707,European Union,2008,sorghum,import
2708,European Union,2009,sorghum,import
2709,European Union,2010,sorghum,import
2710,European Union,2011,sorghum,import
2711,European Union,2012,sorghum,import
2712,European Union,2013,sorghum,import
2713,European Union,2014,sorghum,import
2714,European Union,2015,sorghum,import
2721,Canada,1990,sorghum,import
2722,Canada,1991,sorghum,import
2723,Canada,1992,sorghum,import
2724,Canada,1993,sorghum,import
2725,Canada,1994,sorghum,import
2726,Canada,1995,sorghum,import
2727,Canada,1996,sorghum,import
2728,Canada,1997,sorghum,import
2729,Canada,1998,sorghum,import
2730,Canada,1999,sorghum,import
2731,Canada,1900,sorghum,import
2732,Canada,2001,sorghum,import
2733,Canada,2002,sorghum,import
2734,Canada,2003,sorghum,import
2735,Canada,2004,sorghum,import
2736,Canada,2005,sorghum,import
2737,Canada,2006,sorghum,import
2738,Canada,2007,sorghum,import
2739,Canada,2008,sorghum,import
2740,Canada,2009,sorghum,import
2741,Canada,2010,sorghum,import
2742,Canada,2011,sorghum,import
2743,Canada,2012,sorghum,import
2744,Canada,2013,sorghum,import
2745,Canada,2014,sorghum,import
2746,Canada,2015,sorghum,import
2753,China,1990,sorghum,import
2754,China,1991,sorghum,import
2755,China,1992,sorghum,import
2756,China,1993,sorghum,import
2757,China,1994,sorghum,import
2758,China,1995,sorghum,import
2759,China,1996,sorghum,import
2760,China,1997,sorghum,import
2761,China,1998,sorghum,import
2762,China,1999,sorghum,import
2763,China,1900,sorghum,import
2764,China,2001,sorghum,import
2765,China,2002,sorghum,import
2766,China,2003,sorghum,import
2767,China,2004,sorghum,import
2768,China,2005,sorghum,import
2769,China,2006,sorghum,import
2770,China,2007,sorghum,import
2771,China,2008,sorghum,import
2772,China,2009,sorghum,import
2773,China,2010,sorghum,import
2774,China,2011,sorghum,import
2775,China,2012,sorghum,import
2776,China,2013,sorghum,import
2777,China,2014,sorghum,import
2778,China,2015,sorghum,import
2785,Chile,1990,sorghum,import
2786,Chile,1991,sorghum,import
2787,Chile,1992,sorghum,import
2788,Chile,1993,sorghum,import
2789,Chile,1994,sorghum,import
2790,Chile,1995,sorghum,import
2791,Chile,1996,sorghum,import
2792,Chile,1997,sorghum,import
2793,Chile,1998,sorghum,import
2794,Chile,1999,sorghum,import
2795,Chile,1900,sorghum,import
2796,Chile,2001,sorghum,import
2797,Chile,2002,sorghum,import
2798,Chile,2003,sorghum,import
2799,Chile,2004,sorghum,import
2800,Chile,2005,sorghum,import
2801,Chile,2006,sorghum,import
2802,Chile,2007,sorghum,import
2803,Chile,2008,sorghum,import
2804,Chile,2009,sorghum,import
2805,Chile,2010,sorghum,import
2806,Chile,2011,sorghum,import
2807,Chile,2012,sorghum,import
2808,Chile,2013,sorghum,import
2809,Chile,2014,sorghum,import
2810,Chile,2015,sorghum,import
2817,Sub-Saharan Africa,1990,sorghum,import
2818,Sub-Saharan Africa,1991,sorghum,import
2819,Sub-Saharan Africa,1992,sorghum,import
2820,Sub-Saharan Africa,1993,sorghum,import
2821,Sub-Saharan Africa,1994,sorghum,import
2822,Sub-Saharan Africa,1995,sorghum,import
2823,Sub-Saharan Africa,1996,sorghum,import
2824,Sub-Saharan Africa,1997,sorghum,import
2825,Sub-Saharan Africa,1998,sorghum,import
2826,Sub-Saharan Africa,1999,sorghum,import
2827,Sub-Saharan Africa,1900,sorghum,import
2828,Sub-Saharan Africa,2001,sorghum,import
2829,Sub-Saharan Africa,2002,sorghum,import
2830,Sub-Saharan Africa,2003,sorghum,import
2831,Sub-Saharan Africa,2004,sorghum,import
2832,Sub-Saharan Africa,2005,sorghum,import
2833,Sub-Saharan Africa,2006,sorghum,import
2834,Sub-Saharan Africa,2007,sorghum,import
2835,Sub-Saharan Africa,2008,sorghum,import
2836,Sub-Saharan Africa,2009,sorghum,import
2837,Sub-Saharan Africa,2010,sorghum,import
2838,Sub-Saharan Africa,2011,sorghum,import
2839,Sub-Saharan Africa,2012,sorghum,import
2840,Sub-Saharan Africa,2013,sorghum,import
2841,Sub-Saharan Africa,2014,sorghum,import
2842,Sub-Saharan Africa,2015,sorghum,import
2849,Uruguay,1990,sorghum,import
2850,Uruguay,1991,sorghum,import
2851,Uruguay,1992,sorghum,import
2852,Uruguay,1993,sorghum,import
2853,Uruguay,1994,sorghum,import
2854,Uruguay,1995,sorghum,import
2855,Uruguay,1996,sorghum,import
2856,Uruguay,1997,sorghum,import
2857,Uruguay,1998,sorghum,import
2858,Uruguay,1999,sorghum,import
2859,Uruguay,1900,sorghum,import
2860,Uruguay,2001,sorghum,import
2861,Uruguay,2002,sorghum,import
2862,Uruguay,2003,sorghum,import
2863,Uruguay,2004,sorghum,import
2864,Uruguay,2005,sorghum,import
2865,Uruguay,2006,sorghum,import
2866,Uruguay,2007,sorghum,import
2867,Uruguay,2008,sorghum,import
2868,Uruguay,2009,sorghum,import
2869,Uruguay,2010,sorghum,import
2870,Uruguay,2011,sorghum,import
2871,Uruguay,2012,sorghum,import
2872,Uruguay,2013,sorghum,import
2873,Uruguay,2014,sorghum,import
2874,Uruguay,2015,sorghum,import
2881,India,1990,sorghum,import
2882,India,1991,sorghum,import
2883,India,1992,sorghum,import
2884,India,1993,sorghum,import
2885,India,1994,sorghum,import
2886,India,1995,sorghum,import
2887,India,1996,sorghum,import
2888,India,1997,sorghum,import
2889,India,1998,sorghum,import
2890,India,1999,sorghum,import
2891,India,1900,sorghum,import
2892,India,2001,sorghum,import
2893,India,2002,sorghum,import
2894,India,2003,sorghum,import
2895,India,2004,sorghum,import
2896,India,2005,sorghum,import
2897,India,2006,sorghum,import
2898,India,2007,sorghum,import
2899,India,2008,sorghum,import
2900,India,2009,sorghum,import
2901,India,2010,sorghum,import
2902,India,2011,sorghum,import
2903,India,2012,sorghum,import
2904,India,2013,sorghum,import
2905,India,2014,sorghum,import
2906,India,2015,sorghum,import
2913,South Korea,1990,sorghum,import
2914,South Korea,1991,sorghum,import
2915,South Korea,1992,sorghum,import
2916,South Korea,1993,sorghum,import
2917,South Korea,1994,sorghum,import
2918,South Korea,1995,sorghum,import
2919,South Korea,1996,sorghum,import
2920,South Korea,1997,sorghum,import
2921,South Korea,1998,sorghum,import
2922,South Korea,1999,sorghum,import
2923,South Korea,1900,sorghum,import
2924,South Korea,2001,sorghum,import
2925,South Korea,2002,sorghum,import
2926,South Korea,2003,sorghum,import
2927,South Korea,2004,sorghum,import
2928,South Korea,2005,sorghum,import
2929,South Korea,2006,sorghum,import
2930,South Korea,2007,sorghum,import
2931,South Korea,2008,sorghum,import
2932,South Korea,2009,sorghum,import
2933,South Korea,2010,sorghum,import
2934,South Korea,2011,sorghum,import
2935,South Korea,2012,sorghum,import
2936,South Korea,2013,sorghum,import
2937,South Korea,2014,sorghum,import
2938,South Korea,2015,sorghum,import
2945,Bolivia,1990,sorghum,import
2946,Bolivia,1991,sorghum,import
2947,Bolivia,1992,sorghum,import
2948,Bolivia,1993,sorghum,import
2949,Bolivia,1994,sorghum,import
2950,Bolivia,1995,sorghum,import
2951,Bolivia,1996,sorghum,import
2952,Bolivia,1997,sorghum,import
2953,Bolivia,1998,sorghum,import
2954,Bolivia,1999,sorghum,import
2955,Bolivia,1900,sorghum,import
2956,Bolivia,2001,sorghum,import
2957,Bolivia,2002,sorghum,import
2958,Bolivia,2003,sorghum,import
2959,Bolivia,2004,sorghum,import
2960,Bolivia,2005,sorghum,import
2961,Bolivia,2006,sorghum,import
2962,Bolivia,2007,sorghum,import
2963,Bolivia,2008,sorghum,import
2964,Bolivia,2009,sorghum,import
2965,Bolivia,2010,sorghum,import
2966,Bolivia,2011,sorghum,import
2967,Bolivia,2012,sorghum,import
2968,Bolivia,2013,sorghum,import
2969,Bolivia,2014,sorghum,import
2970,Bolivia,2015,sorghum,import
2977,Brazil,1990,sorghum,import
2978,Brazil,1991,sorghum,import
2979,Brazil,1992,sorghum,import
2980,Brazil,1993,sorghum,import
2981,Brazil,1994,sorghum,import
2982,Brazil,1995,sorghum,import
2983,Brazil,1996,sorghum,import
2984,Brazil,1997,sorghum,import
2985,Brazil,1998,sorghum,import
2986,Brazil,1999,sorghum,import
2987,Brazil,1900,sorghum,import
2988,Brazil,2001,sorghum,import
2989,Brazil,2002,sorghum,import
2990,Brazil,2003,sorghum,import
2991,Brazil,2004,sorghum,import
2992,Brazil,2005,sorghum,import
2993,Brazil,2006,sorghum,import
2994,Brazil,2007,sorghum,import
2995,Brazil,2008,sorghum,import
2996,Brazil,2009,sorghum,import
2997,Brazil,2010,sorghum,import
2998,Brazil,2011,sorghum,import
2999,Brazil,2012,sorghum,import
3000,Brazil,2013,sorghum,import
3001,Brazil,2014,sorghum,import
3002,Brazil,2015,sorghum,import
3009,Colombia,1990,sorghum,import
3010,Colombia,1991,sorghum,import
3011,Colombia,1992,sorghum,import
3012,Colombia,1993,sorghum,import
3013,Colombia,1994,sorghum,import
3014,Colombia,1995,sorghum,import
3015,Colombia,1996,sorghum,import
3016,Colombia,1997,sorghum,import
3017,Colombia,1998,sorghum,import
3018,Colombia,1999,sorghum,import
3019,Colombia,1900,sorghum,import
3020,Colombia,2001,sorghum,import
3021,Colombia,2002,sorghum,import
3022,Colombia,2003,sorghum,import
3023,Colombia,2004,sorghum,import
3024,Colombia,2005,sorghum,import
3025,Colombia,2006,sorghum,import
3026,Colombia,2007,sorghum,import
3027,Colombia,2008,sorghum,import
3028,Colombia,2009,sorghum,import
3029,Colombia,2010,sorghum,import
3030,Colombia,2011,sorghum,import
3031,Colombia,2012,sorghum,import
3032,Colombia,2013,sorghum,import
3033,Colombia,2014,sorghum,import
3034,Colombia,2015,sorghum,import
3041,Dominican Republic,1990,sorghum,import
3042,Dominican Republic,1991,sorghum,import
3043,Dominican Republic,1992,sorghum,import
3044,Dominican Republic,1993,sorghum,import
3045,Dominican Republic,1994,sorghum,import
3046,Dominican Republic,1995,sorghum,import
3047,Dominican Republic,1996,sorghum,import
3048,Dominican Republic,1997,sorghum,import
3049,Dominican Republic,1998,sorghum,import
3050,Dominican Republic,1999,sorghum,import
3051,Dominican Republic,1900,sorghum,import
3052,Dominican Republic,2001,sorghum,import
3053,Dominican Republic,2002,sorghum,import
3054,Dominican Republic,2003,sorghum,import
3055,Dominican Republic,2004,sorghum,import
3056,Dominican Republic,2005,sorghum,import
3057,Dominican Republic,2006,sorghum,import
3058,Dominican Republic,2007,sorghum,import
3059,Dominican Republic,2008,sorghum,import
3060,Dominican Republic,2009,sorghum,import
3061,Dominican Republic,2010,sorghum,import
3062,Dominican Republic,2011,sorghum,import
3063,Dominican Republic,2012,sorghum,import
3064,Dominican Republic,2013,sorghum,import
3065,Dominican Republic,2014,sorghum,import
3066,Dominican Republic,2015,sorghum,import
3073,Haiti,1990,sorghum,import
3074,Haiti,1991,sorghum,import
3075,Haiti,1992,sorghum,import
3076,Haiti,1993,sorghum,import
3077,Haiti,1994,sorghum,import
3078,Haiti,1995,sorghum,import
3079,Haiti,1996,sorghum,import
3080,Haiti,1997,sorghum,import
3081,Haiti,1998,sorghum,import
3082,Haiti,1999,sorghum,import
3083,Haiti,1900,sorghum,import
3084,Haiti,2001,sorghum,import
3085,Haiti,2002,sorghum,import
3086,Haiti,2003,sorghum,import
3087,Haiti,2004,sorghum,import
3088,Haiti,2005,sorghum,import
3089,Haiti,2006,sorghum,import
3090,Haiti,2007,sorghum,import
3091,Haiti,2008,sorghum,import
3092,Haiti,2009,sorghum,import
3093,Haiti,2010,sorghum,import
3094,Haiti,2011,sorghum,import
3095,Haiti,2012,sorghum,import
3096,Haiti,2013,sorghum,import
3097,Haiti,2014,sorghum,import
3098,Haiti,2015,sorghum,import
3105,Peru,1990,sorghum,import
3106,Peru,1991,sorghum,import
3107,Peru,1992,sorghum,import
3108,Peru,1993,sorghum,import
3109,Peru,1994,sorghum,import
3110,Peru,1995,sorghum,import
3111,Peru,1996,sorghum,import
3112,Peru,1997,sorghum,import
3113,Peru,1998,sorghum,import
3114,Peru,1999,sorghum,import
3115,Peru,1900,sorghum,import
3116,Peru,2001,sorghum,import
3117,Peru,2002,sorghum,import
3118,Peru,2003,sorghum,import
3119,Peru,2004,sorghum,import
3120,Peru,2005,sorghum,import
3121,Peru,2006,sorghum,import
3122,Peru,2007,sorghum,import
3123,Peru,2008,sorghum,import
3124,Peru,2009,sorghum,import
3125,Peru,2010,sorghum,import
3126,Peru,2011,sorghum,import
3127,Peru,2012,sorghum,import
3128,Peru,2013,sorghum,import
3129,Peru,2014,sorghum,import
3130,Peru,2015,sorghum,import
3137,Turkey,1990,sorghum,import
3138,Turkey,1991,sorghum,import
3139,Turkey,1992,sorghum,import
3140,Turkey,1993,sorghum,import
3141,Turkey,1994,sorghum,import
3142,Turkey,1995,sorghum,import
3143,Turkey,1996,sorghum,import
3144,Turkey,1997,sorghum,import
3145,Turkey,1998,sorghum,import
3146,Turkey,1999,sorghum,import
3147,Turkey,1900,sorghum,import
3148,Turkey,2001,sorghum,import
3149,Turkey,2002,sorghum,import
3150,Turkey,2003,sorghum,import
3151,Turkey,2004,sorghum,import
3152,Turkey,2005,sorghum,import
3153,Turkey,2006,sorghum,import
3154,Turkey,2007,sorghum,import
3155,Turkey,2008,sorghum,import
3156,Turkey,2009,sorghum,import
3157,Turkey,2010,sorghum,import
3158,Turkey,2011,sorghum,import
3159,Turkey,2012,sorghum,import
3160,Turkey,2013,sorghum,import
3161,Turkey,2014,sorghum,import
3162,Turkey,2015,sorghum,import
3169,China,1990,corn,export
3170,China,1991,corn,export
3171,China,1992,corn,export
3172,China,1993,corn,export
3173,China,1994,corn,export
3174,China,1995,corn,export
3175,China,1996,corn,export
3176,China,1997,corn,export
3177,China,1998,corn,export
3178,China,1999,corn,export
3179,China,1900,corn,export
3180,China,2001,corn,export
3181,China,2002,corn,export
3182,China,2003,corn,export
3183,China,2004,corn,export
3184,China,2005,corn,export
3185,China,2006,corn,export
3186,China,2007,corn,export
3187,China,2008,corn,export
3188,China,2009,corn,export
3189,China,2010,corn,export
3190,China,2011,corn,export
3191,China,2012,corn,export
3192,China,2013,corn,export
3193,China,2014,corn,export
3194,China,2015,corn,export
3201,Mexico,1990,corn,export
3202,Mexico,1991,corn,export
3203,Mexico,1992,corn,export
3204,Mexico,1993,corn,export
3205,Mexico,1994,corn,export
3206,Mexico,1995,corn,export
3207,Mexico,1996,corn,export
3208,Mexico,1997,corn,export
3209,Mexico,1998,corn,export
3210,Mexico,1999,corn,export
3211,Mexico,1900,corn,export
3212,Mexico,2001,corn,export
3213,Mexico,2002,corn,export
3214,Mexico,2003,corn,export
3215,Mexico,2004,corn,export
3216,Mexico,2005,corn,export
3217,Mexico,2006,corn,export
3218,Mexico,2007,corn,export
3219,Mexico,2008,corn,export
3220,Mexico,2009,corn,export
3221,Mexico,2010,corn,export
3222,Mexico,2011,corn,export
3223,Mexico,2012,corn,export
3224,Mexico,2013,corn,export
3225,Mexico,2014,corn,export
3226,Mexico,2015,corn,export
3233,Japan,1990,corn,export
3234,Japan,1991,corn,export
3235,Japan,1992,corn,export
3236,Japan,1993,corn,export
3237,Japan,1994,corn,export
3238,Japan,1995,corn,export
3239,Japan,1996,corn,export
3240,Japan,1997,corn,export
3241,Japan,1998,corn,export
3242,Japan,1999,corn,export
3243,Japan,1900,corn,export
3244,Japan,2001,corn,export
3245,Japan,2002,corn,export
3246,Japan,2003,corn,export
3247,Japan,2004,corn,export
3248,Japan,2005,corn,export
3249,Japan,2006,corn,export
3250,Japan,2007,corn,export
3251,Japan,2008,corn,export
3252,Japan,2009,corn,export
3253,Japan,2010,corn,export
3254,Japan,2011,corn,export
3255,Japan,2012,corn,export
3256,Japan,2013,corn,export
3257,Japan,2014,corn,export
3258,Japan,2015,corn,export
3265,Colombia,1990,corn,export
3266,Colombia,1991,corn,export
3267,Colombia,1992,corn,export
3268,Colombia,1993,corn,export
3269,Colombia,1994,corn,export
3270,Colombia,1995,corn,export
3271,Colombia,1996,corn,export
3272,Colombia,1997,corn,export
3273,Colombia,1998,corn,export
3274,Colombia,1999,corn,export
3275,Colombia,1900,corn,export
3276,Colombia,2001,corn,export
3277,Colombia,2002,corn,export
3278,Colombia,2003,corn,export
3279,Colombia,2004,corn,export
